iteration,maxIt,threshold,trainPct,minInliers,bestModelCount,numPoints,n,d,noise,outlierRatio,outlierStrength,saltAndPepper,metric,mse,timeMs
2062,1000,0.01,0.5,50,1,1000,3,2,0.01,0.5,1,0,0,0.165973,65.7973
2063,1000,0.01,0.5,50,1,1000,3,2,0.01,0.5,10,1,0,48.5039,62.0809
2064,1000,0.01,0.5,50,1,1000,3,2,0.01,0.5,10,0,0,17.0964,60.6142
2065,1000,0.01,0.5,50,1,1000,3,2,0.3,0,1,1,0,0.170216,65.2818
2066,1000,0.01,0.5,50,1,1000,3,2,0.3,0,1,0,0,0.368342,63.4644
2067,1000,0.01,0.5,50,1,1000,3,2,0.3,0,10,1,0,0.11187,65.9184
2068,1000,0.01,0.5,50,1,1000,3,2,0.3,0,10,0,0,0.268506,71.6407
2069,1000,0.01,0.5,50,1,1000,3,2,0.3,0.3,1,1,0,0.620456,67.8965
2070,1000,0.01,0.5,50,1,1000,3,2,0.3,0.3,1,0,0,0.269969,64.1384
2071,1000,0.01,0.5,50,1,1000,3,2,0.3,0.3,10,1,0,1.46675,63.5146
2072,1000,0.01,0.5,50,1,1000,3,2,0.3,0.3,10,0,0,1.83943,60.0908
2073,1000,0.01,0.5,50,1,1000,3,2,0.3,0.5,1,1,0,0.499015,64.1174
2074,1000,0.01,0.5,50,1,1000,3,2,0.3,0.5,1,0,0,0.366328,62.0781
2075,1000,0.01,0.5,50,1,1000,3,2,0.3,0.5,10,1,0,1.20176,59.2889
2076,1000,0.01,0.5,50,1,1000,3,2,0.3,0.5,10,0,0,1.08849,59.0891
2077,1000,0.01,0.5,50,1,1000,3,2,0.8,0,1,1,0,0.972002,59.8767
2078,1000,0.01,0.5,50,1,1000,3,2,0.8,0,1,0,0,0.864269,60.322
2079,1000,0.01,0.5,50,1,1000,3,2,0.8,0,10,1,0,1.1666,64.9299
2080,1000,0.01,0.5,50,1,1000,3,2,0.8,0,10,0,0,0.783884,62.0798
2081,1000,0.01,0.5,50,1,1000,3,2,0.8,0.3,1,1,0,1.1866,61.8777
2082,1000,0.01,0.5,50,1,1000,3,2,0.8,0.3,1,0,0,1.31053,60.1466
2083,1000,0.01,0.5,50,1,1000,3,2,0.8,0.3,10,1,0,1.23671,58.8853
2084,1000,0.01,0.5,50,1,1000,3,2,0.8,0.3,10,0,0,1.14922,68.1457
2085,1000,0.01,0.5,50,1,1000,3,2,0.8,0.5,1,1,0,1.67785,71.9796
2086,1000,0.01,0.5,50,1,1000,3,2,0.8,0.5,1,0,0,1.19578,82.1009
2087,1000,0.01,0.5,50,1,1000,3,2,0.8,0.5,10,1,0,1.20436,76.5979
2088,1000,0.01,0.5,50,1,1000,3,2,0.8,0.5,10,0,0,1.00741,58.7339
2089,1000,0.01,0.5,50,1,1000,10,2,0.01,0,1,1,0,0.00112578,144.186
2090,1000,0.01,0.5,50,1,1000,10,2,0.01,0,1,0,0,0.00111905,139.786
2091,1000,0.01,0.5,50,1,1000,10,2,0.01,0,10,1,0,0.00121085,137.806
2092,1000,0.01,0.5,50,1,1000,10,2,0.01,0,10,0,0,0.00126145,142.339
2093,1000,0.01,0.5,50,1,1000,10,2,0.01,0.3,1,1,0,2.40694,563.615
2094,1000,0.01,0.5,50,1,1000,10,2,0.01,0.3,1,0,0,0.817424,78.9604
2095,1000,0.01,0.5,50,1,1000,10,2,0.01,0.3,10,1,0,240.813,77.9825
2096,1000,0.01,0.5,50,1,1000,10,2,0.01,0.3,10,0,0,78.739,157.847
2097,1000,0.01,0.5,50,1,1000,10,2,0.01,0.5,1,1,0,3.78661,1838.98
2098,1000,0.01,0.5,50,1,1000,10,2,0.01,0.5,1,0,0,1.61514,1325.03
2099,1000,0.01,0.5,50,1,1000,10,2,0.01,0.5,10,1,0,227.16,3235.22
2100,1000,0.01,0.5,50,1,1000,10,2,0.01,0.5,10,0,0,99.7799,2445.88
2101,1000,0.01,0.5,50,1,1000,10,2,0.3,0,1,1,0,0.992346,1352.51
2102,1000,0.01,0.5,50,1,1000,10,2,0.3,0,1,0,0,0.913689,1366.84
2103,1000,0.01,0.5,50,1,1000,10,2,0.3,0,10,1,0,1.08129,1359.57
2104,1000,0.01,0.5,50,1,1000,10,2,0.3,0,10,0,0,0.976912,1339.44
2105,1000,0.01,0.5,50,1,1000,10,2,0.3,0.3,1,1,0,4.0104,1788.81
2106,1000,0.01,0.5,50,1,1000,10,2,0.3,0.3,1,0,0,2.10225,1768.85
2107,1000,0.01,0.5,50,1,1000,10,2,0.3,0.3,10,1,0,197.949,2103.19
2108,1000,0.01,0.5,50,1,1000,10,2,0.3,0.3,10,0,0,70.3754,1912.73
2109,1000,0.01,0.5,50,1,1000,10,2,0.3,0.5,1,1,0,6.00671,2009.27
2110,1000,0.01,0.5,50,1,1000,10,2,0.3,0.5,1,0,0,2.57099,1832.53
2111,1000,0.01,0.5,50,1,1000,10,2,0.3,0.5,10,1,0,312.03,3452.08
2112,1000,0.01,0.5,50,1,1000,10,2,0.3,0.5,10,0,0,95.8809,2762.24
2113,1000,0.01,0.5,50,1,1000,10,2,0.8,0,1,1,0,6.42702,1951.73
2114,1000,0.01,0.5,50,1,1000,10,2,0.8,0,1,0,0,5.67085,2000.27
2115,1000,0.01,0.5,50,1,1000,10,2,0.8,0,10,1,0,6.70222,1987.07
2116,1000,0.01,0.5,50,1,1000,10,2,0.8,0,10,0,0,6.33909,1987.42
2117,1000,0.01,0.5,50,1,1000,10,2,0.8,0.3,1,1,0,8.97832,2096.69
2118,1000,0.01,0.5,50,1,1000,10,2,0.8,0.3,1,0,0,6.83985,2012.59
2119,1000,0.01,0.5,50,1,1000,10,2,0.8,0.3,10,1,0,192.505,2641.38
2120,1000,0.01,0.5,50,1,1000,10,2,0.8,0.3,10,0,0,68.9358,2346.03
2121,1000,0.01,0.5,50,1,1000,10,2,0.8,0.5,1,1,0,9.16629,2148.02
2122,1000,0.01,0.5,50,1,1000,10,2,0.8,0.5,1,0,0,6.85305,2104.87
2123,1000,0.01,0.5,50,1,1000,10,2,0.8,0.5,10,1,0,277.941,3386.31
2124,1000,0.01,0.5,50,1,1000,10,2,0.8,0.5,10,0,0,108.111,2895.33
2125,1000,0.01,0.5,50,1,1000,10,5,0.01,0,1,1,0,0.000943975,145.879
2126,1000,0.01,0.5,50,1,1000,10,5,0.01,0,1,0,0,0.000858346,142.498
2127,1000,0.01,0.5,50,1,1000,10,5,0.01,0,10,1,0,0.00110516,143.845
2128,1000,0.01,0.5,50,1,1000,10,5,0.01,0,10,0,0,0.0010078,146.438
2129,1000,0.01,0.5,50,1,1000,10,5,0.01,0.3,1,1,0,1.62633,767.429
2130,1000,0.01,0.5,50,1,1000,10,5,0.01,0.3,1,0,0,0.584942,270.57
2131,1000,0.01,0.5,50,1,1000,10,5,0.01,0.3,10,1,0,118.684,767.982
2132,1000,0.01,0.5,50,1,1000,10,5,0.01,0.3,10,0,0,46.5147,336.124
2133,1000,0.01,0.5,50,1,1000,10,5,0.01,0.5,1,1,0,3.74447,1625.03
2134,1000,0.01,0.5,50,1,1000,10,5,0.01,0.5,1,0,0,1.5705,1136.47
2135,1000,0.01,0.5,50,1,1000,10,5,0.01,0.5,10,1,0,95.1727,1953.78
2136,1000,0.01,0.5,50,1,1000,10,5,0.01,0.5,10,0,0,53.355,1749.86
2137,1000,0.01,0.5,50,1,1000,10,5,0.3,0,1,1,0,0.930496,1195.1
2138,1000,0.01,0.5,50,1,1000,10,5,0.3,0,1,0,0,1.05127,1129.31
2139,1000,0.01,0.5,50,1,1000,10,5,0.3,0,10,1,0,0.843057,1137.58
2140,1000,0.01,0.5,50,1,1000,10,5,0.3,0,10,0,0,0.710196,1044.27
2141,1000,0.01,0.5,50,1,1000,10,5,0.3,0.3,1,1,0,2.31346,1560.54
2142,1000,0.01,0.5,50,1,1000,10,5,0.3,0.3,1,0,0,1.45332,1302.13
2143,1000,0.01,0.5,50,1,1000,10,5,0.3,0.3,10,1,0,103.62,1706.36
2144,1000,0.01,0.5,50,1,1000,10,5,0.3,0.3,10,0,0,35.8504,1675.29
2145,1000,0.01,0.5,50,1,1000,10,5,0.3,0.5,1,1,0,4.02925,1712.69
2146,1000,0.01,0.5,50,1,1000,10,5,0.3,0.5,1,0,0,1.77568,1481.65
2147,1000,0.01,0.5,50,1,1000,10,5,0.3,0.5,10,1,0,49.0333,1885.79
2148,1000,0.01,0.5,50,1,1000,10,5,0.3,0.5,10,0,0,8.42652,1971.11
2149,1000,0.01,0.5,50,1,1000,10,5,0.8,0,1,1,0,3.92581,1778.71
2150,1000,0.01,0.5,50,1,1000,10,5,0.8,0,1,0,0,4.00921,1954.44
2151,1000,0.01,0.5,50,1,1000,10,5,0.8,0,10,1,0,4.08439,1794.19
2152,1000,0.01,0.5,50,1,1000,10,5,0.8,0,10,0,0,3.93023,1949.26
2153,1000,0.01,0.5,50,1,1000,10,5,0.8,0.3,1,1,0,4.85628,2026.61
2154,1000,0.01,0.5,50,1,1000,10,5,0.8,0.3,1,0,0,5.21688,2004.53
2155,1000,0.01,0.5,50,1,1000,10,5,0.8,0.3,10,1,0,50.7357,2101.63
2156,1000,0.01,0.5,50,1,1000,10,5,0.8,0.3,10,0,0,14.9252,2015.69
2157,1000,0.01,0.5,50,1,1000,10,5,0.8,0.5,1,1,0,5.54732,1958.14
2158,1000,0.01,0.5,50,1,1000,10,5,0.8,0.5,1,0,0,4.56127,1916.92
2159,1000,0.01,0.5,50,1,1000,10,5,0.8,0.5,10,1,0,31.1125,2121.4
2160,1000,0.01,0.5,50,1,1000,10,5,0.8,0.5,10,0,0,8.41512,1965.15
2161,1000,0.01,0.5,50,500,100,3,2,0.01,0,1,1,0,0.000101912,13.09
2162,1000,0.01,0.5,50,500,100,3,2,0.01,0,1,0,0,9.06018e-05,13.1236
2163,1000,0.01,0.5,50,500,100,3,2,0.01,0,10,1,0,9.04046e-05,13.5919
2164,1000,0.01,0.5,50,500,100,3,2,0.01,0,10,0,0,0.000118036,12.9387
2165,1000,0.01,0.5,50,500,100,3,2,0.01,0.3,1,1,0,0.360433,7.88649
2166,1000,0.01,0.5,50,500,100,3,2,0.01,0.3,1,0,0,0.111915,9.04755
2167,1000,0.01,0.5,50,500,100,3,2,0.01,0.3,10,1,0,32.0218,10.2404
2168,1000,0.01,0.5,50,500,100,3,2,0.01,0.3,10,0,0,10.4985,10.088
2169,1000,0.01,0.5,50,500,100,3,2,0.01,0.5,1,1,0,0.447306,8.0491
2170,1000,0.01,0.5,50,500,100,3,2,0.01,0.5,1,0,0,0.138107,8.12949
2171,1000,0.01,0.5,50,500,100,3,2,0.01,0.5,10,1,0,1.14963,122.428
2172,1000,0.01,0.5,50,500,100,3,2,0.01,0.5,10,0,0,12.5843,91.5888
2173,1000,0.01,0.5,50,500,100,3,2,0.3,0,1,1,0,0.084096,42.5051
2174,1000,0.01,0.5,50,500,100,3,2,0.3,0,1,0,0,0.100815,47.4415
2175,1000,0.01,0.5,50,500,100,3,2,0.3,0,10,1,0,0.0840788,34.2389
2176,1000,0.01,0.5,50,500,100,3,2,0.3,0,10,0,0,0.0809599,27.4586
2177,1000,0.01,0.5,50,500,100,3,2,0.3,0.3,1,1,0,0.392829,68.2413
2178,1000,0.01,0.5,50,500,100,3,2,0.3,0.3,1,0,0,0.264917,68.867
2179,1000,0.01,0.5,50,500,100,3,2,0.3,0.3,10,1,0,35.9165,95.0971
2180,1000,0.01,0.5,50,500,100,3,2,0.3,0.3,10,0,0,8.15069,75.9532
2181,1000,0.01,0.5,50,500,100,3,2,0.3,0.5,1,1,0,0.443419,98.0593
2182,1000,0.01,0.5,50,500,100,3,2,0.3,0.5,1,0,0,0.21052,70.1105
2183,1000,0.01,0.5,50,500,100,3,2,0.3,0.5,10,1,0,1.08777,115.911
2184,1000,0.01,0.5,50,500,100,3,2,0.3,0.5,10,0,0,0.94719,117.674
2185,1000,0.01,0.5,50,500,100,3,2,0.8,0,1,1,0,0.732331,109.467
2186,1000,0.01,0.5,50,500,100,3,2,0.8,0,1,0,0,0.461586,100.047
2187,1000,0.01,0.5,50,500,100,3,2,0.8,0,10,1,0,1.05833,103.651
2188,1000,0.01,0.5,50,500,100,3,2,0.8,0,10,0,0,0.63143,103.201
2189,1000,0.01,0.5,50,500,100,3,2,0.8,0.3,1,1,0,1.27268,110.161
2190,1000,0.01,0.5,50,500,100,3,2,0.8,0.3,1,0,0,0.756423,110.217
2191,1000,0.01,0.5,50,500,100,3,2,0.8,0.3,10,1,0,1.24941,118.456
2192,1000,0.01,0.5,50,500,100,3,2,0.8,0.3,10,0,0,1.24502,116.893
2193,1000,0.01,0.5,50,500,100,3,2,0.8,0.5,1,1,0,0.928026,102.891
2194,1000,0.01,0.5,50,500,100,3,2,0.8,0.5,1,0,0,0.723307,105.067
2195,1000,0.01,0.5,50,500,100,3,2,0.8,0.5,10,1,0,1.10025,136.125
2196,1000,0.01,0.5,50,500,100,3,2,0.8,0.5,10,0,0,0.940229,117.772
2197,1000,0.01,0.5,50,500,100,10,2,0.01,0,1,1,0,0.000765358,20.645
2198,1000,0.01,0.5,50,500,100,10,2,0.01,0,1,0,0,0.000773059,22.1095
2199,1000,0.01,0.5,50,500,100,10,2,0.01,0,10,1,0,0.000743687,20.6401
2200,1000,0.01,0.5,50,500,100,10,2,0.01,0,10,0,0,0.000885926,20.6338
2201,1000,0.01,0.5,50,500,100,10,2,0.01,0.3,1,1,0,2.58957,244.493
2202,1000,0.01,0.5,50,500,100,10,2,0.01,0.3,1,0,0,0.797998,191.835
2203,1000,0.01,0.5,50,500,100,10,2,0.01,0.3,10,1,0,172.107,434.38
2204,1000,0.01,0.5,50,500,100,10,2,0.01,0.3,10,0,0,47.2718,357.172
2205,1000,0.01,0.5,50,500,100,10,2,0.01,0.5,1,1,0,3.70581,260.704
2206,1000,0.01,0.5,50,500,100,10,2,0.01,0.5,1,0,0,1.05434,222.909
2207,1000,0.01,0.5,50,500,100,10,2,0.01,0.5,10,1,0,156.363,424.984
2208,1000,0.01,0.5,50,500,100,10,2,0.01,0.5,10,0,0,98.4136,385.563
2209,1000,0.01,0.5,50,500,100,10,2,0.3,0,1,1,0,0.783221,216.442
2210,1000,0.01,0.5,50,500,100,10,2,0.3,0,1,0,0,0.795102,216.642
2211,1000,0.01,0.5,50,500,100,10,2,0.3,0,10,1,0,0.673335,221.599
2212,1000,0.01,0.5,50,500,100,10,2,0.3,0,10,0,0,0.843807,204.161
2213,1000,0.01,0.5,50,500,100,10,2,0.3,0.3,1,1,0,2.55535,281.644
2214,1000,0.01,0.5,50,500,100,10,2,0.3,0.3,1,0,0,1.30153,261.308
2215,1000,0.01,0.5,50,500,100,10,2,0.3,0.3,10,1,0,161.255,445.505
2216,1000,0.01,0.5,50,500,100,10,2,0.3,0.3,10,0,0,63.1652,412.349
2217,1000,0.01,0.5,50,500,100,10,2,0.3,0.5,1,1,0,4.12154,305.897
2218,1000,0.01,0.5,50,500,100,10,2,0.3,0.5,1,0,0,1.62421,272.14
2219,1000,0.01,0.5,50,500,100,10,2,0.3,0.5,10,1,0,270.857,502.513
2220,1000,0.01,0.5,50,500,100,10,2,0.3,0.5,10,0,0,67.2923,392.615
2221,1000,0.01,0.5,50,500,100,10,2,0.8,0,1,1,0,5.65716,277.089
2222,1000,0.01,0.5,50,500,100,10,2,0.8,0,1,0,0,5.07428,287.769
2223,1000,0.01,0.5,50,500,100,10,2,0.8,0,10,1,0,5.21689,307.057
2224,1000,0.01,0.5,50,500,100,10,2,0.8,0,10,0,0,5.41216,283.015
2225,1000,0.01,0.5,50,500,100,10,2,0.8,0.3,1,1,0,7.16624,348.688
2226,1000,0.01,0.5,50,500,100,10,2,0.8,0.3,1,0,0,5.97212,314.852
2227,1000,0.01,0.5,50,500,100,10,2,0.8,0.3,10,1,0,154.638,443.206
2228,1000,0.01,0.5,50,500,100,10,2,0.8,0.3,10,0,0,52.7274,415.884
2229,1000,0.01,0.5,50,500,100,10,2,0.8,0.5,1,1,0,7.77696,311.639
2230,1000,0.01,0.5,50,500,100,10,2,0.8,0.5,1,0,0,6.31407,331.223
2231,1000,0.01,0.5,50,500,100,10,2,0.8,0.5,10,1,0,264.439,534.131
2232,1000,0.01,0.5,50,500,100,10,2,0.8,0.5,10,0,0,71.4207,476.633
2233,1000,0.01,0.5,50,500,100,10,5,0.01,0,1,1,0,0.000490767,26.2132
2234,1000,0.01,0.5,50,500,100,10,5,0.01,0,1,0,0,0.000530467,25.5004
2235,1000,0.01,0.5,50,500,100,10,5,0.01,0,10,1,0,0.000487781,24.9157
2236,1000,0.01,0.5,50,500,100,10,5,0.01,0,10,0,0,0.000425925,23.5611
2237,1000,0.01,0.5,50,500,100,10,5,0.01,0.3,1,1,0,1.89512,299.878
2238,1000,0.01,0.5,50,500,100,10,5,0.01,0.3,1,0,0,0.44004,236.035
2239,1000,0.01,0.5,50,500,100,10,5,0.01,0.3,10,1,0,25.9571,381.487
2240,1000,0.01,0.5,50,500,100,10,5,0.01,0.3,10,0,0,12.6777,365.796
2241,1000,0.01,0.5,50,500,100,10,5,0.01,0.5,1,1,0,2.4879,303.603
2242,1000,0.01,0.5,50,500,100,10,5,0.01,0.5,1,0,0,1.06777,280.335
2243,1000,0.01,0.5,50,500,100,10,5,0.01,0.5,10,1,0,6.02898,367.868
2244,1000,0.01,0.5,50,500,100,10,5,0.01,0.5,10,0,0,5.2,390.597
2245,1000,0.01,0.5,50,500,100,10,5,0.3,0,1,1,0,0.835666,254.863
2246,1000,0.01,0.5,50,500,100,10,5,0.3,0,1,0,0,0.453007,263.344
2247,1000,0.01,0.5,50,500,100,10,5,0.3,0,10,1,0,0.587899,225.997
2248,1000,0.01,0.5,50,500,100,10,5,0.3,0,10,0,0,0.70445,231.874
2249,1000,0.01,0.5,50,500,100,10,5,0.3,0.3,1,1,0,1.78339,335.875
2250,1000,0.01,0.5,50,500,100,10,5,0.3,0.3,1,0,0,0.856387,307.7
2251,1000,0.01,0.5,50,500,100,10,5,0.3,0.3,10,1,0,24.8363,381.906
2252,1000,0.01,0.5,50,500,100,10,5,0.3,0.3,10,0,0,13.7895,367.348
2253,1000,0.01,0.5,50,500,100,10,5,0.3,0.5,1,1,0,2.94939,299.379
2254,1000,0.01,0.5,50,500,100,10,5,0.3,0.5,1,0,0,1.09145,263.803
2255,1000,0.01,0.5,50,500,100,10,5,0.3,0.5,10,1,0,5.83861,378.387
2256,1000,0.01,0.5,50,500,100,10,5,0.3,0.5,10,0,0,7.08174,369.153
2257,1000,0.01,0.5,50,500,100,10,5,0.8,0,1,1,0,2.90439,324.608
2258,1000,0.01,0.5,50,500,100,10,5,0.8,0,1,0,0,2.97849,316.92
2259,1000,0.01,0.5,50,500,100,10,5,0.8,0,10,1,0,3.45123,317.226
2260,1000,0.01,0.5,50,500,100,10,5,0.8,0,10,0,0,3.65044,309.732
2261,1000,0.01,0.5,50,500,100,10,5,0.8,0.3,1,1,0,4.21955,329.698
2262,1000,0.01,0.5,50,500,100,10,5,0.8,0.3,1,0,0,2.97228,331.64
2263,1000,0.01,0.5,50,500,100,10,5,0.8,0.3,10,1,0,8.39078,348.818
2264,1000,0.01,0.5,50,500,100,10,5,0.8,0.3,10,0,0,7.19687,356.931
2265,1000,0.01,0.5,50,500,100,10,5,0.8,0.5,1,1,0,4.64007,342.721
2266,1000,0.01,0.5,50,500,100,10,5,0.8,0.5,1,0,0,3.36625,370.17
2267,1000,0.01,0.5,50,500,100,10,5,0.8,0.5,10,1,0,8.5102,435.458
2268,1000,0.01,0.5,50,500,100,10,5,0.8,0.5,10,0,0,5.90419,521.662
2269,1000,0.01,0.5,50,500,1000,3,2,0.01,0,1,1,0,0.000100471,134.882
2270,1000,0.01,0.5,50,500,1000,3,2,0.01,0,1,0,0,0.000104246,130.707
2271,1000,0.01,0.5,50,500,1000,3,2,0.01,0,10,1,0,0.000103766,138.505
2272,1000,0.01,0.5,50,500,1000,3,2,0.01,0,10,0,0,0.000100652,143.002
2273,1000,0.01,0.5,50,500,1000,3,2,0.01,0.3,1,1,0,0.30847,79.4855
2274,1000,0.01,0.5,50,500,1000,3,2,0.01,0.3,1,0,0,0.0887231,96.4972
2275,1000,0.01,0.5,50,500,1000,3,2,0.01,0.3,10,1,0,0.944766,91.1759
2276,1000,0.01,0.5,50,500,1000,3,2,0.01,0.3,10,0,0,10.5143,77.7603
2277,1000,0.01,0.5,50,500,1000,3,2,0.01,0.5,1,1,0,0.502148,68.6302
2278,1000,0.01,0.5,50,500,1000,3,2,0.01,0.5,1,0,0,0.16962,71.0286
2279,1000,0.01,0.5,50,500,1000,3,2,0.01,0.5,10,1,0,0.926795,73.0027
2280,1000,0.01,0.5,50,500,1000,3,2,0.01,0.5,10,0,0,0.964461,66.5535
2281,1000,0.01,0.5,50,500,1000,3,2,0.3,0,1,1,0,0.0979542,72.9002
2282,1000,0.01,0.5,50,500,1000,3,2,0.3,0,1,0,0,0.0944153,76.5904
2283,1000,0.01,0.5,50,500,1000,3,2,0.3,0,10,1,0,0.0814607,72.9405
2284,1000,0.01,0.5,50,500,1000,3,2,0.3,0,10,0,0,0.0833925,68.9455
2285,1000,0.01,0.5,50,500,1000,3,2,0.3,0.3,1,1,0,0.401056,65.5082
2286,1000,0.01,0.5,50,500,1000,3,2,0.3,0.3,1,0,0,0.177453,67.0722
2287,1000,0.01,0.5,50,500,1000,3,2,0.3,0.3,10,1,0,1.00262,63.8372
2288,1000,0.01,0.5,50,500,1000,3,2,0.3,0.3,10,0,0,0.973242,64.6845
2289,1000,0.01,0.5,50,500,1000,3,2,0.3,0.5,1,1,0,0.441719,64.1374
2290,1000,0.01,0.5,50,500,1000,3,2,0.3,0.5,1,0,0,0.265995,71.6356
2291,1000,0.01,0.5,50,500,1000,3,2,0.3,0.5,10,1,0,0.983302,65.1145
2292,1000,0.01,0.5,50,500,1000,3,2,0.3,0.5,10,0,0,1.03903,71.933
2293,1000,0.01,0.5,50,500,1000,3,2,0.8,0,1,1,0,0.605079,79.2086
2294,1000,0.01,0.5,50,500,1000,3,2,0.8,0,1,0,0,0.618556,65.8786
2295,1000,0.01,0.5,50,500,1000,3,2,0.8,0,10,1,0,0.622961,72.9368
2296,1000,0.01,0.5,50,500,1000,3,2,0.8,0,10,0,0,0.605708,82.6781
2297,1000,0.01,0.5,50,500,1000,3,2,0.8,0.3,1,1,0,0.897256,81.3425
2298,1000,0.01,0.5,50,500,1000,3,2,0.8,0.3,1,0,0,0.685091,74.2527
2299,1000,0.01,0.5,50,500,1000,3,2,0.8,0.3,10,1,0,1.0113,70.0937
2300,1000,0.01,0.5,50,500,1000,3,2,0.8,0.3,10,0,0,1.03309,68.6165
2301,1000,0.01,0.5,50,500,1000,3,2,0.8,0.5,1,1,0,0.976728,68.3051
2302,1000,0.01,0.5,50,500,1000,3,2,0.8,0.5,1,0,0,0.731318,64.6151
2303,1000,0.01,0.5,50,500,1000,3,2,0.8,0.5,10,1,0,0.973703,68.3404
2304,1000,0.01,0.5,50,500,1000,3,2,0.8,0.5,10,0,0,1.04416,64.7962
2305,1000,0.01,0.5,50,500,1000,10,2,0.01,0,1,1,0,0.000838563,188.533
2306,1000,0.01,0.5,50,500,1000,10,2,0.01,0,1,0,0,0.000785098,181.592
2307,1000,0.01,0.5,50,500,1000,10,2,0.01,0,10,1,0,0.000801907,189.609
2308,1000,0.01,0.5,50,500,1000,10,2,0.01,0,10,0,0,0.000813658,189.008
2309,1000,0.01,0.5,50,500,1000,10,2,0.01,0.3,1,1,0,2.40986,716.02
2310,1000,0.01,0.5,50,500,1000,10,2,0.01,0.3,1,0,0,0.806562,269.779
2311,1000,0.01,0.5,50,500,1000,10,2,0.01,0.3,10,1,0,239.236,1188.75
2312,1000,0.01,0.5,50,500,1000,10,2,0.01,0.3,10,0,0,80.1305,533.732
2313,1000,0.01,0.5,50,500,1000,10,2,0.01,0.5,1,1,0,2.47294,2036.63
2314,1000,0.01,0.5,50,500,1000,10,2,0.01,0.5,1,0,0,1.52539,1501.45
2315,1000,0.01,0.5,50,500,1000,10,2,0.01,0.5,10,1,0,257.101,3380.19
2316,1000,0.01,0.5,50,500,1000,10,2,0.01,0.5,10,0,0,103.534,2576.98
2317,1000,0.01,0.5,50,500,1000,10,2,0.3,0,1,1,0,0.707928,1398.18
2318,1000,0.01,0.5,50,500,1000,10,2,0.3,0,1,0,0,0.736814,1380.51
2319,1000,0.01,0.5,50,500,1000,10,2,0.3,0,10,1,0,0.745475,1366.08
2320,1000,0.01,0.5,50,500,1000,10,2,0.3,0,10,0,0,0.798338,1366.91
2321,1000,0.01,0.5,50,500,1000,10,2,0.3,0.3,1,1,0,3.05522,1851.99
2322,1000,0.01,0.5,50,500,1000,10,2,0.3,0.3,1,0,0,1.46119,1512.37
2323,1000,0.01,0.5,50,500,1000,10,2,0.3,0.3,10,1,0,213.117,2004.16
2324,1000,0.01,0.5,50,500,1000,10,2,0.3,0.3,10,0,0,70.0907,1924.35
2325,1000,0.01,0.5,50,500,1000,10,2,0.3,0.5,1,1,0,4.90346,2075.65
2326,1000,0.01,0.5,50,500,1000,10,2,0.3,0.5,1,0,0,2.13925,1605.47
2327,1000,0.01,0.5,50,500,1000,10,2,0.3,0.5,10,1,0,210.292,3468.56
2328,1000,0.01,0.5,50,500,1000,10,2,0.3,0.5,10,0,0,108.535,2807.43
2329,1000,0.01,0.5,50,500,1000,10,2,0.8,0,1,1,0,5.06191,2242.85
2330,1000,0.01,0.5,50,500,1000,10,2,0.8,0,1,0,0,5.25532,2087.59
2331,1000,0.01,0.5,50,500,1000,10,2,0.8,0,10,1,0,5.52271,2143.8
2332,1000,0.01,0.5,50,500,1000,10,2,0.8,0,10,0,0,5.35801,2103.78
2333,1000,0.01,0.5,50,500,1000,10,2,0.8,0.3,1,1,0,7.17671,2118.74
2334,1000,0.01,0.5,50,500,1000,10,2,0.8,0.3,1,0,0,6.80653,2103.83
2335,1000,0.01,0.5,50,500,1000,10,2,0.8,0.3,10,1,0,167.924,2588.88
2336,1000,0.01,0.5,50,500,1000,10,2,0.8,0.3,10,0,0,68.7394,2658.66
2337,1000,0.01,0.5,50,500,1000,10,2,0.8,0.5,1,1,0,8.55669,2419.78
2338,1000,0.01,0.5,50,500,1000,10,2,0.8,0.5,1,0,0,6.64632,2075.31
2339,1000,0.01,0.5,50,500,1000,10,2,0.8,0.5,10,1,0,301.58,3680.53
2340,1000,0.01,0.5,50,500,1000,10,2,0.8,0.5,10,0,0,102.338,2818.92
2341,1000,0.01,0.5,50,500,1000,10,5,0.01,0,1,1,0,0.00052705,172.29
2342,1000,0.01,0.5,50,500,1000,10,5,0.01,0,1,0,0,0.000515101,169.718
2343,1000,0.01,0.5,50,500,1000,10,5,0.01,0,10,1,0,0.000531699,170.56
2344,1000,0.01,0.5,50,500,1000,10,5,0.01,0,10,0,0,0.000517034,202.288
2345,1000,0.01,0.5,50,500,1000,10,5,0.01,0.3,1,1,0,1.8018,592.784
2346,1000,0.01,0.5,50,500,1000,10,5,0.01,0.3,1,0,0,0.569484,531.604
2347,1000,0.01,0.5,50,500,1000,10,5,0.01,0.3,10,1,0,120.777,836.191
2348,1000,0.01,0.5,50,500,1000,10,5,0.01,0.3,10,0,0,40.1843,1007.33
2349,1000,0.01,0.5,50,500,1000,10,5,0.01,0.5,1,1,0,2.65975,1668.87
2350,1000,0.01,0.5,50,500,1000,10,5,0.01,0.5,1,0,0,1.08005,1058.04
2351,1000,0.01,0.5,50,500,1000,10,5,0.01,0.5,10,1,0,56.1984,1935.83
2352,1000,0.01,0.5,50,500,1000,10,5,0.01,0.5,10,0,0,33.0959,2034.02
2353,1000,0.01,0.5,50,500,1000,10,5,0.3,0,1,1,0,0.497197,1164.42
