iteration,variation,maxIt,threshold,trainPct,minInliers,bestModelCount,numPoints,n,d,noise,outlierRatio,outlierStrength,saltAndPepper,mse,timeMs
3268,2,500,0.0001,0.5,10,1,20,4,3,0.01,0,2,0,0.209065,9.67832
3268,3,500,0.0001,0.5,10,1,20,4,3,0.01,0,2,0,0.236362,1.99822
3269,1,500,0.0001,0.5,10,1,20,4,3,0.01,0.1,1,1,0.650768,0.493001
3269,2,500,0.0001,0.5,10,1,20,4,3,0.01,0.1,1,1,0.650768,0.515181
3269,3,500,0.0001,0.5,10,1,20,4,3,0.01,0.1,1,1,0.649293,1.69258
3270,1,500,0.0001,0.5,10,1,20,4,3,0.01,0.1,1,0,0.808285,0.497998
3270,2,500,0.0001,0.5,10,1,20,4,3,0.01,0.1,1,0,0.808285,0.503598
3270,3,500,0.0001,0.5,10,1,20,4,3,0.01,0.1,1,0,0.768814,1.96314
3271,1,500,0.0001,0.5,10,1,20,4,3,0.01,0.1,2,1,14.7244,2.46717
3271,2,500,0.0001,0.5,10,1,20,4,3,0.01,0.1,2,1,14.7244,2.37881
3271,3,500,0.0001,0.5,10,1,20,4,3,0.01,0.1,2,1,14.4577,1.91137
3272,1,500,0.0001,0.5,10,1,20,4,3,0.01,0.1,2,0,7.32576,2.9081
3272,2,500,0.0001,0.5,10,1,20,4,3,0.01,0.1,2,0,7.4896,3.00458
3272,3,500,0.0001,0.5,10,1,20,4,3,0.01,0.1,2,0,7.28468,1.87281
3273,1,500,0.0001,0.5,10,1,20,4,3,0.1,0,1,1,0.020465,7.51201
3273,2,500,0.0001,0.5,10,1,20,4,3,0.1,0,1,1,0.020465,7.61794
3273,3,500,0.0001,0.5,10,1,20,4,3,0.1,0,1,1,0.0222408,20.9056
3274,1,500,0.0001,0.5,10,1,20,4,3,0.1,0,1,0,0.0215769,7.25326
3274,2,500,0.0001,0.5,10,1,20,4,3,0.1,0,1,0,0.0321129,6.2222
3274,3,500,0.0001,0.5,10,1,20,4,3,0.1,0,1,0,0.0194185,16.4289
3275,1,500,0.0001,0.5,10,1,20,4,3,0.1,0,2,1,0.500908,14.137
3275,2,500,0.0001,0.5,10,1,20,4,3,0.1,0,2,1,0.500908,15.4307
3275,3,500,0.0001,0.5,10,1,20,4,3,0.1,0,2,1,1.80127,23.9425
3276,1,500,0.0001,0.5,10,1,20,4,3,0.1,0,2,0,0.171742,10.7383
3276,2,500,0.0001,0.5,10,1,20,4,3,0.1,0,2,0,0.230398,12.2874
3276,3,500,0.0001,0.5,10,1,20,4,3,0.1,0,2,0,0.193123,16.484
3277,1,500,0.0001,0.5,10,1,20,4,3,0.1,0.1,1,1,0.240719,9.73754
3277,2,500,0.0001,0.5,10,1,20,4,3,0.1,0.1,1,1,0.240719,12.2474
3277,3,500,0.0001,0.5,10,1,20,4,3,0.1,0.1,1,1,0.237421,27.5068
3278,1,500,0.0001,0.5,10,1,20,4,3,0.1,0.1,1,0,0.341818,10.2581
3278,2,500,0.0001,0.5,10,1,20,4,3,0.1,0.1,1,0,6.48557,10.7174
3278,3,500,0.0001,0.5,10,1,20,4,3,0.1,0.1,1,0,0.441014,19.6011
3279,1,500,0.0001,0.5,10,1,20,4,3,0.1,0.1,2,1,11.255,17.0914
3279,2,500,0.0001,0.5,10,1,20,4,3,0.1,0.1,2,1,11.255,17.4469
3279,3,500,0.0001,0.5,10,1,20,4,3,0.1,0.1,2,1,382.861,21.5783
3280,1,500,0.0001,0.5,10,1,20,4,3,0.1,0.1,2,0,2.35946,8.50619
3280,2,500,0.0001,0.5,10,1,20,4,3,0.1,0.1,2,0,2.35946,8.25375
3280,3,500,0.0001,0.5,10,1,20,4,3,0.1,0.1,2,0,2.26436,14.9615
3281,3,500,0.0001,0.5,10,1,100,3,1,0.01,0,1,1,0.000931033,5.37582
3282,3,500,0.0001,0.5,10,1,100,3,1,0.01,0,1,0,0.000151484,5.43353
3283,3,500,0.0001,0.5,10,1,100,3,1,0.01,0,2,1,0.00142678,5.27383
3284,3,500,0.0001,0.5,10,1,100,3,1,0.01,0,2,0,0.000445845,5.43164
3285,3,500,0.0001,0.5,10,1,100,3,1,0.01,0.1,1,1,0.637751,4.76151
3286,3,500,0.0001,0.5,10,1,100,3,1,0.01,0.1,1,0,0.0341108,4.93464
3287,3,500,0.0001,0.5,10,1,100,3,1,0.01,0.1,2,1,0.863732,4.87101
3288,3,500,0.0001,0.5,10,1,100,3,1,0.01,0.1,2,0,0.134826,4.89509
3289,3,500,0.0001,0.5,10,1,100,3,1,0.1,0,1,1,0.50941,66.7502
3290,3,500,0.0001,0.5,10,1,100,3,1,0.1,0,1,0,0.0120037,50.3141
3291,3,500,0.0001,0.5,10,1,100,3,1,0.1,0,2,1,126.742,43.2088
3292,3,500,0.0001,0.5,10,1,100,3,1,0.1,0,2,0,0.225243,50.9702
3293,3,500,0.0001,0.5,10,1,100,3,1,0.1,0.1,1,1,0.155597,59.9093
3294,3,500,0.0001,0.5,10,1,100,3,1,0.1,0.1,1,0,0.0805135,51.0462
3295,3,500,0.0001,0.5,10,1,100,3,1,0.1,0.1,2,1,106.77,58.1392
3296,3,500,0.0001,0.5,10,1,100,3,1,0.1,0.1,2,0,2.22322,55.3976
3297,1,500,0.0001,0.5,10,1,100,3,2,0.01,0,1,1,0.0283754,0.64509
3297,2,500,0.0001,0.5,10,1,100,3,2,0.01,0,1,1,0.0209382,0.789527
3297,3,500,0.0001,0.5,10,1,100,3,2,0.01,0,1,1,1.35907,6.36593
3298,1,500,0.0001,0.5,10,1,100,3,2,0.01,0,1,0,0.00427859,1.0861
3298,2,500,0.0001,0.5,10,1,100,3,2,0.01,0,1,0,0.00427859,1.17319
3298,3,500,0.0001,0.5,10,1,100,3,2,0.01,0,1,0,0.0134112,6.47997
3299,1,500,0.0001,0.5,10,1,100,3,2,0.01,0,2,1,0.00495202,1.1367
3299,2,500,0.0001,0.5,10,1,100,3,2,0.01,0,2,1,0.00267758,1.05068
3299,3,500,0.0001,0.5,10,1,100,3,2,0.01,0,2,1,0.0137171,6.337
3300,1,500,0.0001,0.5,10,1,100,3,2,0.01,0,2,0,0.00259935,1.05953
3300,2,500,0.0001,0.5,10,1,100,3,2,0.01,0,2,0,0.00584762,1.03787
3300,3,500,0.0001,0.5,10,1,100,3,2,0.01,0,2,0,0.000805722,6.32596
3301,1,500,0.0001,0.5,10,1,100,3,2,0.01,0.1,1,1,0.45879,0.851419
3301,2,500,0.0001,0.5,10,1,100,3,2,0.01,0.1,1,1,0.48195,0.924845
3301,3,500,0.0001,0.5,10,1,100,3,2,0.01,0.1,1,1,0.584501,5.72349
3302,1,500,0.0001,0.5,10,1,100,3,2,0.01,0.1,1,0,0.0341911,0.910316
3302,2,500,0.0001,0.5,10,1,100,3,2,0.01,0.1,1,0,0.0414547,1.01698
3302,3,500,0.0001,0.5,10,1,100,3,2,0.01,0.1,1,0,0.0392414,6.01853
3303,1,500,0.0001,0.5,10,1,100,3,2,0.01,0.1,2,1,3.91858,0.820593
3303,2,500,0.0001,0.5,10,1,100,3,2,0.01,0.1,2,1,4.04685,0.87932
3303,3,500,0.0001,0.5,10,1,100,3,2,0.01,0.1,2,1,2.6206,5.64597
3304,1,500,0.0001,0.5,10,1,100,3,2,0.01,0.1,2,0,0.126241,0.981016
3304,2,500,0.0001,0.5,10,1,100,3,2,0.01,0.1,2,0,0.125206,1.00049
3304,3,500,0.0001,0.5,10,1,100,3,2,0.01,0.1,2,0,0.120889,5.71625
3305,1,500,0.0001,0.5,10,1,100,3,2,0.1,0,1,1,0.105852,0.771188
3305,2,500,0.0001,0.5,10,1,100,3,2,0.1,0,1,1,0.159925,1.41361
3305,3,500,0.0001,0.5,10,1,100,3,2,0.1,0,1,1,0.369566,4.69746
3306,1,500,0.0001,0.5,10,1,100,3,2,0.1,0,1,0,0.438176,4.10966
3306,2,500,0.0001,0.5,10,1,100,3,2,0.1,0,1,0,0.426201,4.24704
3306,3,500,0.0001,0.5,10,1,100,3,2,0.1,0,1,0,0.350226,5.27104
3307,1,500,0.0001,0.5,10,1,100,3,2,0.1,0,2,1,0.0871172,0.89818
3307,2,500,0.0001,0.5,10,1,100,3,2,0.1,0,2,1,0.261306,0.717971
3307,3,500,0.0001,0.5,10,1,100,3,2,0.1,0,2,1,0.0918012,5.03848
3308,1,500,0.0001,0.5,10,1,100,3,2,0.1,0,2,0,0.0451509,0.67124
3308,2,500,0.0001,0.5,10,1,100,3,2,0.1,0,2,0,0.0363202,0.685226
3308,3,500,0.0001,0.5,10,1,100,3,2,0.1,0,2,0,0.0441556,5.44046
3309,1,500,0.0001,0.5,10,1,100,3,2,0.1,0.1,1,1,0.11023,1.08961
3309,2,500,0.0001,0.5,10,1,100,3,2,0.1,0.1,1,1,0.0943415,1.04398
3309,3,500,0.0001,0.5,10,1,100,3,2,0.1,0.1,1,1,0.0919873,6.04115
3310,1,500,0.0001,0.5,10,1,100,3,2,0.1,0.1,1,0,2.63337,9.46107
3310,2,500,0.0001,0.5,10,1,100,3,2,0.1,0.1,1,0,1.35019,10.5806
3310,3,500,0.0001,0.5,10,1,100,3,2,0.1,0.1,1,0,1.08052e+06,6.05973
3311,1,500,0.0001,0.5,10,1,100,3,2,0.1,0.1,2,1,10.3194,7.59003
3311,2,500,0.0001,0.5,10,1,100,3,2,0.1,0.1,2,1,5.03597,7.50147
3311,3,500,0.0001,0.5,10,1,100,3,2,0.1,0.1,2,1,43.7504,4.79716
3312,1,500,0.0001,0.5,10,1,100,3,2,0.1,0.1,2,0,0.73654,0.652469
3312,2,500,0.0001,0.5,10,1,100,3,2,0.1,0.1,2,0,0.527727,0.70271
3312,3,500,0.0001,0.5,10,1,100,3,2,0.1,0.1,2,0,0.618993,4.7551
3313,3,500,0.0001,0.5,10,1,100,4,1,0.01,0,1,1,0.00917224,3.41169
3314,3,500,0.0001,0.5,10,1,100,4,1,0.01,0,1,0,0.000985697,3.7396
3315,3,500,0.0001,0.5,10,1,100,4,1,0.01,0,2,1,0.000138036,3.51863
3316,3,500,0.0001,0.5,10,1,100,4,1,0.01,0,2,0,0.00157593,3.60927
3317,3,500,0.0001,0.5,10,1,100,4,1,0.01,0.1,1,1,0.120917,3.70009
3318,3,500,0.0001,0.5,10,1,100,4,1,0.01,0.1,1,0,3280.94,3.31784
3319,3,500,0.0001,0.5,10,1,100,4,1,0.01,0.1,2,1,89.3246,3.58559
3320,3,500,0.0001,0.5,10,1,100,4,1,0.01,0.1,2,0,38.0343,3.3967
3321,3,500,0.0001,0.5,10,1,100,4,1,0.1,0,1,1,0.405153,56.1268
3322,3,500,0.0001,0.5,10,1,100,4,1,0.1,0,1,0,0.284048,66.5246
3323,3,500,0.0001,0.5,10,1,100,4,1,0.1,0,2,1,0.0145943,60.306
3324,3,500,0.0001,0.5,10,1,100,4,1,0.1,0,2,0,0.0566643,63.52
3325,3,500,0.0001,0.5,10,1,100,4,1,0.1,0.1,1,1,3.14778,89.3745
3326,3,500,0.0001,0.5,10,1,100,4,1,0.1,0.1,1,0,142.916,64.1036
3327,3,500,0.0001,0.5,10,1,100,4,1,0.1,0.1,2,1,56.8426,69.2224
3328,3,500,0.0001,0.5,10,1,100,4,1,0.1,0.1,2,0,0.880877,70.0721
3329,3,500,0.0001,0.5,10,1,100,4,2,0.01,0,1,1,0.0155348,4.41158
3330,3,500,0.0001,0.5,10,1,100,4,2,0.01,0,1,0,0.00189782,4.42955
3331,3,500,0.0001,0.5,10,1,100,4,2,0.01,0,2,1,0.00441595,4.33635
3332,3,500,0.0001,0.5,10,1,100,4,2,0.01,0,2,0,0.0133749,4.60977
3333,3,500,0.0001,0.5,10,1,100,4,2,0.01,0.1,1,1,0.548087,3.85352
3334,3,500,0.0001,0.5,10,1,100,4,2,0.01,0.1,1,0,0.379767,3.73093
3335,3,500,0.0001,0.5,10,1,100,4,2,0.01,0.1,2,1,17.8088,3.84584
3336,3,500,0.0001,0.5,10,1,100,4,2,0.01,0.1,2,0,0.165756,4.39873
3337,3,500,0.0001,0.5,10,1,100,4,2,0.1,0,1,1,0.119115,38.8097
3338,3,500,0.0001,0.5,10,1,100,4,2,0.1,0,1,0,0.519251,20.9942
3339,3,500,0.0001,0.5,10,1,100,4,2,0.1,0,2,1,0.0370984,46.7448
3340,3,500,0.0001,0.5,10,1,100,4,2,0.1,0,2,0,0.240248,35.5363
3341,3,500,0.0001,0.5,10,1,100,4,2,0.1,0.1,1,1,1.76069,55.5042
3342,3,500,0.0001,0.5,10,1,100,4,2,0.1,0.1,1,0,0.273054,41.446
3343,3,500,0.0001,0.5,10,1,100,4,2,0.1,0.1,2,1,561.613,36.7752
3344,3,500,0.0001,0.5,10,1,100,4,2,0.1,0.1,2,0,0.827083,35.4102
3345,1,500,0.0001,0.5,10,1,100,4,3,0.01,0,1,1,0.432419,0.910889
3345,2,500,0.0001,0.5,10,1,100,4,3,0.01,0,1,1,0.0423833,0.943323
3345,3,500,0.0001,0.5,10,1,100,4,3,0.01,0,1,1,0.447466,5.45124
3346,1,500,0.0001,0.5,10,1,100,4,3,0.01,0,1,0,0.0505446,0.791748
3346,2,500,0.0001,0.5,10,1,100,4,3,0.01,0,1,0,0.123338,0.728428
3346,3,500,0.0001,0.5,10,1,100,4,3,0.01,0,1,0,18.1646,5.78428
3347,1,500,0.0001,0.5,10,1,100,4,3,0.01,0,2,1,0.236566,1.0025
3347,2,500,0.0001,0.5,10,1,100,4,3,0.01,0,2,1,0.0238528,0.92221
3347,3,500,0.0001,0.5,10,1,100,4,3,0.01,0,2,1,1.53066,5.76207
3348,1,500,0.0001,0.5,10,1,100,4,3,0.01,0,2,0,0.0111147,0.980705
3348,2,500,0.0001,0.5,10,1,100,4,3,0.01,0,2,0,0.0153505,0.945737
3348,3,500,0.0001,0.5,10,1,100,4,3,0.01,0,2,0,0.173966,5.8018
3349,1,500,0.0001,0.5,10,1,100,4,3,0.01,0.1,1,1,106.967,2.44487
3349,2,500,0.0001,0.5,10,1,100,4,3,0.01,0.1,1,1,251.965,2.35737
3349,3,500,0.0001,0.5,10,1,100,4,3,0.01,0.1,1,1,192.496,6.12249
3350,1,500,0.0001,0.5,10,1,100,4,3,0.01,0.1,1,0,0.221151,1.19105
3350,2,500,0.0001,0.5,10,1,100,4,3,0.01,0.1,1,0,0.255474,1.0776
3350,3,500,0.0001,0.5,10,1,100,4,3,0.01,0.1,1,0,0.205714,4.84268
3351,1,500,0.0001,0.5,10,1,100,4,3,0.01,0.1,2,1,1.07066,1.09586
3351,2,500,0.0001,0.5,10,1,100,4,3,0.01,0.1,2,1,1.11063,1.46854
3351,3,500,0.0001,0.5,10,1,100,4,3,0.01,0.1,2,1,1.03492,6.54596
3352,1,500,0.0001,0.5,10,1,100,4,3,0.01,0.1,2,0,0.358216,1.52123
3352,2,500,0.0001,0.5,10,1,100,4,3,0.01,0.1,2,0,0.438495,1.30498
3352,3,500,0.0001,0.5,10,1,100,4,3,0.01,0.1,2,0,0.388798,5.18278
3353,1,500,0.0001,0.5,10,1,100,4,3,0.1,0,1,1,0.0302479,0.770444
3353,2,500,0.0001,0.5,10,1,100,4,3,0.1,0,1,1,0.0239533,0.773139
3353,3,500,0.0001,0.5,10,1,100,4,3,0.1,0,1,1,0.0405354,4.30362
3354,1,500,0.0001,0.5,10,1,100,4,3,0.1,0,1,0,0.147317,0.753755
3354,2,500,0.0001,0.5,10,1,100,4,3,0.1,0,1,0,0.221704,0.835906
3354,3,500,0.0001,0.5,10,1,100,4,3,0.1,0,1,0,0.210628,4.29976
3355,1,500,0.0001,0.5,10,1,100,4,3,0.1,0,2,1,0.0325383,0.863052
3355,2,500,0.0001,0.5,10,1,100,4,3,0.1,0,2,1,0.0917067,0.807292
3355,3,500,0.0001,0.5,10,1,100,4,3,0.1,0,2,1,0.0474055,4.09518
3356,1,500,0.0001,0.5,10,1,100,4,3,0.1,0,2,0,0.0348411,0.852857
3356,2,500,0.0001,0.5,10,1,100,4,3,0.1,0,2,0,0.0219436,0.76953
3356,3,500,0.0001,0.5,10,1,100,4,3,0.1,0,2,0,0.0375312,3.92862
3357,1,500,0.0001,0.5,10,1,100,4,3,0.1,0.1,1,1,0.294598,0.729373
3357,2,500,0.0001,0.5,10,1,100,4,3,0.1,0.1,1,1,0.263292,0.718585
3357,3,500,0.0001,0.5,10,1,100,4,3,0.1,0.1,1,1,0.29505,3.72554
3358,1,500,0.0001,0.5,10,1,100,4,3,0.1,0.1,1,0,0.185606,0.71382
3358,2,500,0.0001,0.5,10,1,100,4,3,0.1,0.1,1,0,0.147862,0.722204
3358,3,500,0.0001,0.5,10,1,100,4,3,0.1,0.1,1,0,0.144327,3.92975
3359,1,500,0.0001,0.5,10,1,100,4,3,0.1,0.1,2,1,37.4902,8.59691
3359,2,500,0.0001,0.5,10,1,100,4,3,0.1,0.1,2,1,1.22155,4.34807
3359,3,500,0.0001,0.5,10,1,100,4,3,0.1,0.1,2,1,55.0284,4.18918
3360,1,500,0.0001,0.5,10,1,100,4,3,0.1,0.1,2,0,0.439521,0.825711
3360,2,500,0.0001,0.5,10,1,100,4,3,0.1,0.1,2,0,0.453461,0.834489
3360,3,500,0.0001,0.5,10,1,100,4,3,0.1,0.1,2,0,0.405731,3.94497
3361,3,500,0.0001,0.5,10,5,20,3,1,0.01,0,1,1,0.873204,5.59613
3362,3,500,0.0001,0.5,10,5,20,3,1,0.01,0,1,0,0.04383,1.37208
3363,3,500,0.0001,0.5,10,5,20,3,1,0.01,0,2,1,0.000428836,1.58493
3364,3,500,0.0001,0.5,10,5,20,3,1,0.01,0,2,0,0.00023784,1.4084
3365,3,500,0.0001,0.5,10,5,20,3,1,0.01,0.1,1,1,0.154607,1.31703
3366,3,500,0.0001,0.5,10,5,20,3,1,0.01,0.1,1,0,0.10848,1.28698
3367,3,500,0.0001,0.5,10,5,20,3,1,0.01,0.1,2,1,11.9018,5.18832
3368,3,500,0.0001,0.5,10,5,20,3,1,0.01,0.1,2,0,0.26058,1.32769
3369,3,500,0.0001,0.5,10,5,20,3,1,0.1,0,1,1,0.442707,31.8138
3370,3,500,0.0001,0.5,10,5,20,3,1,0.1,0,1,0,0.0130874,28.1735
3371,3,500,0.0001,0.5,10,5,20,3,1,0.1,0,2,1,0.0140327,27.1259
3372,3,500,0.0001,0.5,10,5,20,3,1,0.1,0,2,0,0.657734,30.9372
3373,3,500,0.0001,0.5,10,5,20,3,1,0.1,0.1,1,1,0.324663,29.8428
3374,3,500,0.0001,0.5,10,5,20,3,1,0.1,0.1,1,0,0.3673,32.3428
3375,3,500,0.0001,0.5,10,5,20,3,1,0.1,0.1,2,1,0.111783,28.9772
3376,3,500,0.0001,0.5,10,5,20,3,1,0.1,0.1,2,0,0.257013,32.3954
3377,1,500,0.0001,0.5,10,5,20,3,2,0.01,0,1,1,0.000236033,0.478134
3377,2,500,0.0001,0.5,10,5,20,3,2,0.01,0,1,1,0.000236033,0.492513
3377,3,500,0.0001,0.5,10,5,20,3,2,0.01,0,1,1,0.000289334,1.76308
3378,1,500,0.0001,0.5,10,5,20,3,2,0.01,0,1,0,0.00892015,2.91074
3378,2,500,0.0001,0.5,10,5,20,3,2,0.01,0,1,0,0.00857188,2.91148
3378,3,500,0.0001,0.5,10,5,20,3,2,0.01,0,1,0,0.00871989,2.14391
3379,1,500,0.0001,0.5,10,5,20,3,2,0.01,0,2,1,0.000229859,0.556125
3379,2,500,0.0001,0.5,10,5,20,3,2,0.01,0,2,1,0.000283317,0.638797
3379,3,500,0.0001,0.5,10,5,20,3,2,0.01,0,2,1,0.000231491,2.37031
3380,1,500,0.0001,0.5,10,5,20,3,2,0.01,0,2,0,0.00163668,0.470421
3380,2,500,0.0001,0.5,10,5,20,3,2,0.01,0,2,0,0.00163668,0.490398
3380,3,500,0.0001,0.5,10,5,20,3,2,0.01,0,2,0,0.000855525,1.92677
3381,1,500,0.0001,0.5,10,5,20,3,2,0.01,0.1,1,1,0.854086,0.42883
3381,2,500,0.0001,0.5,10,5,20,3,2,0.01,0.1,1,1,0.854086,0.903019
3381,3,500,0.0001,0.5,10,5,20,3,2,0.01,0.1,1,1,0.857553,1.93244
3382,1,500,0.0001,0.5,10,5,20,3,2,0.01,0.1,1,0,0.129657,0.429075
3382,2,500,0.0001,0.5,10,5,20,3,2,0.01,0.1,1,0,0.133397,0.458137
3382,3,500,0.0001,0.5,10,5,20,3,2,0.01,0.1,1,0,0.130496,1.71755
3383,1,500,0.0001,0.5,10,5,20,3,2,0.01,0.1,2,1,1.88995,0.43071
3383,2,500,0.0001,0.5,10,5,20,3,2,0.01,0.1,2,1,1.88995,0.501547
3383,3,500,0.0001,0.5,10,5,20,3,2,0.01,0.1,2,1,1.83841,2.20946
3384,1,500,0.0001,0.5,10,5,20,3,2,0.01,0.1,2,0,0.10866,0.527123
3384,2,500,0.0001,0.5,10,5,20,3,2,0.01,0.1,2,0,0.10866,0.535453
3384,3,500,0.0001,0.5,10,5,20,3,2,0.01,0.1,2,0,0.1083,1.82885
3385,1,500,0.0001,0.5,10,5,20,3,2,0.1,0,1,1,0.0884799,6.86443
3385,2,500,0.0001,0.5,10,5,20,3,2,0.1,0,1,1,0.0884799,7.69586
3385,3,500,0.0001,0.5,10,5,20,3,2,0.1,0,1,1,0.041671,22.9722
3386,1,500,0.0001,0.5,10,5,20,3,2,0.1,0,1,0,0.585894,8.86186
3386,2,500,0.0001,0.5,10,5,20,3,2,0.1,0,1,0,0.585894,9.34368
3386,3,500,0.0001,0.5,10,5,20,3,2,0.1,0,1,0,0.0654618,20.288
3387,1,500,0.0001,0.5,10,5,20,3,2,0.1,0,2,1,0.0702216,4.87504
3387,2,500,0.0001,0.5,10,5,20,3,2,0.1,0,2,1,0.0702216,5.00432
3387,3,500,0.0001,0.5,10,5,20,3,2,0.1,0,2,1,0.0574454,13.8802
3388,1,500,0.0001,0.5,10,5,20,3,2,0.1,0,2,0,0.0315609,6.54936
3388,2,500,0.0001,0.5,10,5,20,3,2,0.1,0,2,0,0.0533218,6.60929
3388,3,500,0.0001,0.5,10,5,20,3,2,0.1,0,2,0,0.0163226,22.7503
3389,1,500,0.0001,0.5,10,5,20,3,2,0.1,0.1,1,1,20.6325,11.5979
3389,2,500,0.0001,0.5,10,5,20,3,2,0.1,0.1,1,1,20.6325,11.6926
3389,3,500,0.0001,0.5,10,5,20,3,2,0.1,0.1,1,1,1.90399,26.1089
3390,1,500,0.0001,0.5,10,5,20,3,2,0.1,0.1,1,0,0.19008,9.29442
3390,2,500,0.0001,0.5,10,5,20,3,2,0.1,0.1,1,0,0.202913,9.30675
3390,3,500,0.0001,0.5,10,5,20,3,2,0.1,0.1,1,0,0.188951,24.3965
3391,1,500,0.0001,0.5,10,5,20,3,2,0.1,0.1,2,1,2.7784,8.00507
3391,2,500,0.0001,0.5,10,5,20,3,2,0.1,0.1,2,1,2.7784,8.34244
3391,3,500,0.0001,0.5,10,5,20,3,2,0.1,0.1,2,1,2.94633,21.7755
3392,1,500,0.0001,0.5,10,5,20,3,2,0.1,0.1,2,0,0.312077,7.93584
3392,2,500,0.0001,0.5,10,5,20,3,2,0.1,0.1,2,0,0.312077,7.28224
3392,3,500,0.0001,0.5,10,5,20,3,2,0.1,0.1,2,0,0.307344,26.1344
3393,3,500,0.0001,0.5,10,5,20,4,1,0.01,0,1,1,0.000207043,4.49009
3394,3,500,0.0001,0.5,10,5,20,4,1,0.01,0,1,0,0.000618723,5.92713
3395,3,500,0.0001,0.5,10,5,20,4,1,0.01,0,2,1,0.00254344,5.69583
3396,3,500,0.0001,0.5,10,5,20,4,1,0.01,0,2,0,0.000161258,5.73238
3397,3,500,0.0001,0.5,10,5,20,4,1,0.01,0.1,1,1,823.985,4.85323
3398,3,500,0.0001,0.5,10,5,20,4,1,0.01,0.1,1,0,0.00628277,4.50234
3399,3,500,0.0001,0.5,10,5,20,4,1,0.01,0.1,2,1,8.28256,8.20675
3400,3,500,0.0001,0.5,10,5,20,4,1,0.01,0.1,2,0,2.60519e+06,10.6684
3401,3,500,0.0001,0.5,10,5,20,4,1,0.1,0,1,1,3.45741,28.9731
3402,3,500,0.0001,0.5,10,5,20,4,1,0.1,0,1,0,0.429672,29.5613
3403,3,500,0.0001,0.5,10,5,20,4,1,0.1,0,2,1,0.527134,29.4489
3404,3,500,0.0001,0.5,10,5,20,4,1,0.1,0,2,0,0.0313227,28.6883
3405,3,500,0.0001,0.5,10,5,20,4,1,0.1,0.1,1,1,18.9692,29.6777
3406,3,500,0.0001,0.5,10,5,20,4,1,0.1,0.1,1,0,0.0264772,29.6279
3407,3,500,0.0001,0.5,10,5,20,4,1,0.1,0.1,2,1,0.599849,32.7942
3408,3,500,0.0001,0.5,10,5,20,4,1,0.1,0.1,2,0,20.2445,33.903
3409,3,500,0.0001,0.5,10,5,20,4,2,0.01,0,1,1,0.000189686,1.86861
3410,3,500,0.0001,0.5,10,5,20,4,2,0.01,0,1,0,0.000383863,2.00793
3411,3,500,0.0001,0.5,10,5,20,4,2,0.01,0,2,1,8.26824e-05,1.41973
3412,3,500,0.0001,0.5,10,5,20,4,2,0.01,0,2,0,0.000113821,1.37521
3413,3,500,0.0001,0.5,10,5,20,4,2,0.01,0.1,1,1,0.612549,9.56413
3414,3,500,0.0001,0.5,10,5,20,4,2,0.01,0.1,1,0,0.344073,2.67923
3415,3,500,0.0001,0.5,10,5,20,4,2,0.01,0.1,2,1,25.4884,6.80055
3416,3,500,0.0001,0.5,10,5,20,4,2,0.01,0.1,2,0,0.120174,7.10606
3417,3,500,0.0001,0.5,10,5,20,4,2,0.1,0,1,1,0.0396952,29.5698
3418,3,500,0.0001,0.5,10,5,20,4,2,0.1,0,1,0,0.154796,31.4218
3419,3,500,0.0001,0.5,10,5,20,4,2,0.1,0,2,1,76.0286,27.5685
3420,3,500,0.0001,0.5,10,5,20,4,2,0.1,0,2,0,0.727632,32.3857
3421,3,500,0.0001,0.5,10,5,20,4,2,0.1,0.1,1,1,0.37723,35.8522
3422,3,500,0.0001,0.5,10,5,20,4,2,0.1,0.1,1,0,0.565216,31.3274
3423,3,500,0.0001,0.5,10,5,20,4,2,0.1,0.1,2,1,1.40761,31.4355
3424,3,500,0.0001,0.5,10,5,20,4,2,0.1,0.1,2,0,0.618447,36.0472
3425,1,500,0.0001,0.5,10,5,20,4,3,0.01,0,1,1,0.000850254,0.563506
3425,2,500,0.0001,0.5,10,5,20,4,3,0.01,0,1,1,0.000850254,0.630653
3425,3,500,0.0001,0.5,10,5,20,4,3,0.01,0,1,1,0.000980183,2.07236
3426,1,500,0.0001,0.5,10,5,20,4,3,0.01,0,1,0,0.000500232,0.684968
3426,2,500,0.0001,0.5,10,5,20,4,3,0.01,0,1,0,0.000185994,0.667594
3426,3,500,0.0001,0.5,10,5,20,4,3,0.01,0,1,0,0.000283327,2.23813
3427,1,500,0.0001,0.5,10,5,20,4,3,0.01,0,2,1,0.000404586,0.572051
3427,2,500,0.0001,0.5,10,5,20,4,3,0.01,0,2,1,0.000404586,0.572677
3427,3,500,0.0001,0.5,10,5,20,4,3,0.01,0,2,1,0.00042887,1.97059
3428,1,500,0.0001,0.5,10,5,20,4,3,0.01,0,2,0,0.00317524,1.48662
3428,2,500,0.0001,0.5,10,5,20,4,3,0.01,0,2,0,0.00317524,1.73001
3428,3,500,0.0001,0.5,10,5,20,4,3,0.01,0,2,0,0.00161582,2.08036
3429,1,500,0.0001,0.5,10,5,20,4,3,0.01,0.1,1,1,5.10253,2.4496
3429,2,500,0.0001,0.5,10,5,20,4,3,0.01,0.1,1,1,5.10253,3.07748
3429,3,500,0.0001,0.5,10,5,20,4,3,0.01,0.1,1,1,5.30335,1.70857
3430,1,500,0.0001,0.5,10,5,20,4,3,0.01,0.1,1,0,0.24593,2.41257
