iteration,maxIt,threshold,trainPct,minInliers,bestModelCount,numPoints,n,d,noise,outlierRatio,outlierStrength,saltAndPepper,metric,variation,weighted_average,r2_regression_inlier,r2_orthogonal_inlier,mse_regression_inlier,mse_orthogonal_inlier,r2_regression,r2_orthogonal,mse_regression,mse_orthogonal,timeMs
48,100,0.1,0.2,100,1,500,4,1,0,0.5,2.5,0,1,1,0,-450.806,0.765687,266.025,0.636941,-420.307,0.692714,775.715,1.85729,51.4609
48,100,0.1,0.2,100,1,500,4,1,0,0.5,2.5,0,1,2,0,-3.08182,0.722698,2.40338,0.7538,-1.31407,0.778907,4.26068,1.33633,52.9535
48,100,0.1,0.2,100,1,500,4,1,0,0.5,2.5,0,1,3,0,-1.01138,0.652653,1.18431,0.944204,0.285751,0.826533,1.31508,1.04847,1.79749
49,100,0.1,0.2,100,1,500,4,1,0.1,0,2.5,1,0,1,0,0.236172,0.926963,0.471948,0.230216,0.236172,0.926963,0.471948,0.230216,50.542
49,100,0.1,0.2,100,1,500,4,1,0.1,0,2.5,1,0,2,0,0.486581,0.950489,0.317227,0.156061,0.486581,0.950489,0.317227,0.156061,35.2264
49,100,0.1,0.2,100,1,500,4,1,0.1,0,2.5,1,0,3,0,0.887547,0.989517,0.0694817,0.0330415,0.887547,0.989517,0.0694817,0.0330415,1.60874
50,100,0.1,0.2,100,1,500,4,1,0.1,0,2.5,1,1,1,0,-3.52827,0.720015,1.36133,0.911616,-3.52827,0.720015,1.36133,0.911616,43.3453
50,100,0.1,0.2,100,1,500,4,1,0.1,0,2.5,1,1,2,0,-4483.71,0.707031,1348.24,0.953892,-4483.71,0.707031,1348.24,0.953892,51.113
50,100,0.1,0.2,100,1,500,4,1,0.1,0,2.5,1,1,3,0,0.872036,0.991026,0.0384698,0.0292184,0.872036,0.991026,0.0384698,0.0292184,1.0256
51,100,0.1,0.2,100,1,500,4,1,0.1,0,2.5,0,0,1,0,-36.3908,0.717466,21.5976,0.852071,-36.3908,0.717466,21.5976,0.852071,38.5816
51,100,0.1,0.2,100,1,500,4,1,0.1,0,2.5,0,0,2,0,-324.068,0.811843,187.765,0.567448,-324.068,0.811843,187.765,0.567448,49.1555
51,100,0.1,0.2,100,1,500,4,1,0.1,0,2.5,0,0,3,0,0.905348,0.990696,0.054673,0.0280604,0.905348,0.990696,0.054673,0.0280604,0.874376
52,100,0.1,0.2,100,1,500,4,1,0.1,0,2.5,0,1,1,0,-228.811,0.751244,133.604,0.742859,-228.811,0.751244,133.604,0.742859,41.689
52,100,0.1,0.2,100,1,500,4,1,0.1,0,2.5,0,1,2,0,-41.491,0.691072,24.7029,0.922551,-41.491,0.691072,24.7029,0.922551,46.6527
52,100,0.1,0.2,100,1,500,4,1,0.1,0,2.5,0,1,3,0,0.888647,0.989583,0.064737,0.0311076,0.888647,0.989583,0.064737,0.0311076,1.39857
53,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,1,0,1,0,0.489303,0.94771,0.197404,0.160844,-0.523104,0.412917,5.8534,4.76934,56.4278
53,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,1,0,2,0,-12.5234,0.780418,5.22732,0.67543,-5.11839,0.626011,23.5134,3.03821,49.3323
53,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,1,0,3,0,-3.52325,0.661494,1.74841,1.04124,0.409216,0.833561,2.27042,1.35212,2.66678
54,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,1,1,1,0,-2.54977,0.818797,2.07053,0.543852,-2.42107,0.65725,11.6733,3.06614,55.8876
54,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,1,1,2,0,-0.863234,0.700586,1.0868,0.898646,0.151399,0.732354,2.89559,2.39428,47.0433
54,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,1,1,3,0,-1.46221,0.667258,1.43617,0.998676,0.474793,0.860695,1.7921,1.24618,2.12073
55,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,0,0,1,0,-1.37466,0.797042,1.03252,0.588989,-0.625525,0.726114,2.2779,1.2994,53.9848
55,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,0,0,2,0,-0.142223,0.833525,0.496649,0.483115,-0.057436,0.696175,1.48182,1.44144,53.5592
55,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,0,0,3,0,-0.21749,0.8211,0.529376,0.519174,0.05543,0.726378,1.32366,1.29815,1.83902
56,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,0,1,1,0,-197.657,0.734517,89.0544,0.838773,-77.1649,0.756375,135.786,1.27892,53.1482
56,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,0,1,2,0,-139.637,0.743894,63.0451,0.809148,-62.4551,0.730497,110.232,1.41477,55.6345
56,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,0,1,3,0,-0.461976,0.799356,0.655377,0.633919,0.0843237,0.706907,1.59068,1.5386,2.30543
57,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,1,0,1,0,-50.0576,0.658688,24.7532,0.951697,-4.49688,0.917143,26.9379,1.03569,67.788
57,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,1,0,2,0,-54.9782,0.63791,27.1387,1.00963,-4.56832,0.918783,27.288,1.01518,65.5407
57,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,1,0,3,0,-1.74899,0.705897,1.33274,0.820062,0.701513,0.927993,1.46276,0.900066,2.06025
58,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,1,1,1,0,-9171.88,0.812821,4841.66,0.656346,-6126.81,0.636364,33439.5,4.53314,58.5557
58,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,1,1,2,0,0.154128,0.87488,0.446471,0.438737,-0.164287,0.499165,6.35352,6.24347,61.8725
58,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,1,1,3,0,-2.4906,0.691456,1.84242,1.08192,0.631984,0.905399,2.00827,1.17931,2.41281
59,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,0,0,1,0,-542.536,0.689885,287.089,1.02835,-191.246,0.772968,390.918,1.40026,53.1741
59,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,0,0,2,0,-1.23446,0.72338,1.18022,0.917279,0.0288962,0.751166,1.97466,1.53473,52.5362
59,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,0,0,3,0,-1.17132,0.733532,1.14687,0.883614,0.297788,0.82163,1.42789,1.10013,1.78998
60,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,0,1,1,0,-395.576,0.743245,256.461,0.762136,-304,0.738886,505.795,1.50309,53.273
60,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,0,1,2,0,-8965.56,0.705675,5798.57,0.873657,-6161.65,0.732511,10219.8,1.53979,51.8207
60,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,0,1,3,0,-0.72093,0.678065,1.1129,0.955615,0.19424,0.800681,1.33623,1.14737,1.78267
61,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,1,0,1,0,-41.7812,0.591347,26.7706,1.38278,-41.7812,0.591347,26.7706,1.38278,96.6403
61,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,1,0,2,0,-7.37502e+07,0.640002,4.61496e+07,1.21814,-7.37502e+07,0.640002,4.61496e+07,1.21814,134.132
61,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,1,0,3,0,0.290811,0.89987,0.443779,0.338813,0.290811,0.89987,0.443779,0.338813,2.99125
62,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,1,1,1,0,-23.3206,0.755123,8.66269,0.801062,-23.3206,0.755123,8.66269,0.801062,66.4826
62,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,1,1,2,0,-2062.42,0.708647,734.965,0.953099,-2062.42,0.708647,734.965,0.953099,52.1326
62,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,1,1,3,0,0.196784,0.918802,0.286096,0.265623,0.196784,0.918802,0.286096,0.265623,1.35961
63,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,0,0,1,0,0.0210183,0.876502,0.504201,0.386852,0.0210183,0.876502,0.504201,0.386852,56.7341
63,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,0,0,2,0,-85.2212,0.782758,44.4061,0.680499,-85.2212,0.782758,44.4061,0.680499,47.1356
63,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,0,0,3,0,0.257399,0.901285,0.382459,0.309218,0.257399,0.901285,0.382459,0.309218,0.964936
64,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,0,1,1,0,-13.4061,0.562568,9.68316,1.38901,-13.4061,0.562568,9.68316,1.38901,48.2182
64,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,0,1,2,0,-1.02204,0.682286,1.35913,1.00886,-1.02204,0.682286,1.35913,1.00886,63.0646
64,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,0,1,3,0,0.379171,0.909754,0.417295,0.286564,0.379171,0.909754,0.417295,0.286564,1.82823
65,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,1,0,1,0,-4.82289,0.849343,3.24875,0.477534,-6.69097,0.504069,32.6076,4.79299,86.0489
65,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,1,0,2,0,-0.145703,0.831062,0.63922,0.535479,-0.3677,0.497385,5.79867,4.85759,75.6678
65,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,1,0,3,0,-1.64121,0.721608,1.4736,0.882414,0.557458,0.883748,1.87626,1.12353,1.88599
66,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,1,1,1,0,-591.315,0.701927,299.35,0.977511,-79.1646,0.873594,336.381,1.09843,57.0426
66,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,1,1,2,0,-164,0.752537,83.3892,0.811541,-56.5045,0.729764,241.296,2.34829,55.3396
66,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,1,1,3,0,-2.45686,0.696614,1.74706,0.994936,0.461387,0.851883,2.26009,1.2871,3.51284
67,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,0,0,1,0,-2.04053,0.722576,1.73476,0.879653,-0.911906,0.67643,3.26711,1.65667,54.3114
67,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,0,0,2,0,-0.0678177,0.810978,0.609238,0.59935,-0.0845255,0.643907,1.85326,1.82318,50.3665
67,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,0,0,3,0,-0.305834,0.775465,0.745036,0.711953,0.0899457,0.709751,1.55512,1.48607,3.426
68,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,0,1,1,0,-1648.44,0.65747,1082.75,1.10919,-849.913,0.742188,1208.45,1.23796,66.9668
68,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,0,1,2,0,-13.2726,0.699183,9.36904,0.974115,-5.7942,0.791074,9.64897,1.00322,57.0398
68,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,0,1,3,0,-0.199366,0.763908,0.787307,0.764522,0.0629401,0.730876,1.33079,1.29228,2.30691
69,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,1,0,1,0,-10.0141,0.646026,5.97389,1.20943,0.110438,0.90165,6.03166,1.22112,86.5649
69,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,1,0,2,0,-53.9295,0.687948,29.7931,1.06619,-3.12578,0.919369,27.9748,1.00112,76.8645
69,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,1,0,3,0,-3.27775,0.6846,2.3202,1.07763,0.60066,0.89871,2.70772,1.25762,2.52563
70,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,1,1,1,0,-11.7113,0.681944,6.91076,0.97832,-0.312958,0.925084,6.79917,0.962523,54.754
70,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,1,1,2,0,-10.9064,0.565343,6.47316,1.33698,-0.293699,0.892302,6.69944,1.38371,55.8384
70,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,1,1,3,0,-1.47516,0.735003,1.34567,0.815113,0.709136,0.928987,1.50624,0.912376,1.87272
71,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,0,0,1,0,-42.6234,0.617519,24.1205,1.30367,-9.40803,0.787314,24.3005,1.3134,62.8348
71,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,0,0,2,0,-9.03256,0.714054,5.54725,0.974634,-1.31643,0.846124,5.40838,0.950235,53.6231
71,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,0,0,3,0,-1.0625,0.743061,1.14041,0.875765,0.244367,0.780605,1.76424,1.35483,1.70331
72,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,0,1,1,0,-92.4692,0.726667,61.0193,0.865118,-36.2526,0.804796,91.5496,1.29797,55.9324
72,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,0,1,2,0,-52.0313,0.682677,34.6204,1.00435,-20.2945,0.771679,52.3319,1.51817,59.3901
72,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,0,1,3,0,-1.02432,0.684475,1.32153,0.998659,0.274511,0.797374,1.78291,1.34732,1.96829
73,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,1,0,1,0,-41.59,0.687728,34.9888,1.16191,-41.59,0.687728,34.9888,1.16191,58.9498
73,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,1,0,2,0,-73.9609,0.738488,61.5823,0.973044,-73.9609,0.738488,61.5823,0.973044,53.2844
73,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,1,0,3,0,0.0366493,0.794764,0.791417,0.76365,0.0366493,0.794764,0.791417,0.76365,1.88936
74,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,1,1,1,0,-132.535,0.728274,120.542,1.02587,-132.535,0.728274,120.542,1.02587,62.6223
74,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,1,1,2,0,-1240.06,0.748654,1120.31,0.94893,-1240.06,0.748654,1120.31,0.94893,45.4554
74,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,1,1,3,0,0.0382673,0.779756,0.868157,0.831508,0.0382673,0.779756,0.868157,0.831508,1.39699
75,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,0,0,1,0,-0.470454,0.755822,1.4221,0.913603,-0.470454,0.755822,1.4221,0.913603,63.986
75,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,0,0,2,0,-1.04291,0.709871,1.97572,1.08553,-1.04291,0.709871,1.97572,1.08553,64.4825
75,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,0,0,3,0,0.0328787,0.758708,0.935316,0.902804,0.0328787,0.758708,0.935316,0.902804,2.37798
76,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,0,1,1,0,-0.465284,0.752567,1.25113,0.927604,-0.465284,0.752567,1.25113,0.927604,57.7412
76,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,0,1,2,0,-20.46,0.75619,18.3235,0.914021,-20.46,0.75619,18.3235,0.914021,53.8334
76,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,0,1,3,0,0.0372132,0.786805,0.822071,0.799249,0.0372132,0.786805,0.822071,0.799249,1.53298
77,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,1,0,1,0,-2.03267,0.736711,2.73092,0.994863,0.122504,0.889213,2.83345,1.03221,63.2051
77,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,1,0,2,0,-19.1281,0.723223,18.1254,1.04583,-4.85768,0.882864,18.9145,1.09137,57.6288
77,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,1,0,3,0,-0.643643,0.722371,1.4801,1.04905,0.501193,0.877475,1.61065,1.14158,2.88035
78,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,1,1,1,0,-2.12278,0.676696,2.60047,1.16162,0.376,0.881313,2.67835,1.19641,64.9188
78,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,1,1,2,0,-0.863077,0.738443,1.55146,0.93977,0.314694,0.823246,2.94148,1.78175,54.6171
78,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,1,1,3,0,-1.01624,0.719002,1.67901,1.00962,0.55552,0.886195,1.90781,1.1472,3.0329
79,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,0,0,1,0,-3.23493,0.735737,3.70374,0.959157,-1.50584,0.811405,3.91097,1.01282,52.3612
79,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,0,0,2,0,-13.3706,0.70185,12.5681,1.08215,-8.02026,0.774282,14.0783,1.21219,61.9599
79,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,0,0,3,0,-0.256878,0.737384,1.09923,0.953181,0.175725,0.792276,1.28648,1.11556,2.03549
80,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,0,1,1,0,-4.30711,0.724481,4.67771,1.00913,-2.01898,0.810377,4.55297,0.982215,59.6412
80,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,0,1,2,0,-2.79773,0.772114,3.34734,0.834664,-4.13836,0.626959,7.74926,1.93229,60.9789
80,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,0,1,3,0,-0.287924,0.738985,1.13518,0.956003,0.18933,0.801227,1.22259,1.02961,1.35018
81,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,1,0,1,0,-19.0775,0.669225,16.1821,1.25689,-1.44573,0.907502,15.4007,1.1962,66.5816
81,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,1,0,2,0,-122.534,0.722491,99.5664,1.05449,-19.291,0.895361,127.772,1.35321,64.1521
81,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,1,0,3,0,-1.2859,0.745306,1.84239,0.967792,0.660582,0.913184,2.13732,1.12271,2.86472
82,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,1,1,1,0,-8.66792,0.740231,9.77437,0.989924,-1.89001,0.916546,10.7539,1.08913,63.7167
82,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,1,1,2,0,-2.13753,0.7314,3.17208,1.02358,0.127743,0.919748,3.24573,1.04735,47.7314
82,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,1,1,3,0,-0.319866,0.737797,1.3344,0.999199,0.645944,0.924409,1.31747,0.986522,1.80721
83,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,0,0,1,0,-6.04135,0.712615,6.26646,1.04509,-1.43742,0.84412,6.28571,1.0483,64.6573
83,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,0,0,2,0,-212.58,0.730848,190.076,0.978787,-76.7676,0.846437,200.55,1.03272,57.2392
83,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,0,0,3,0,-0.527349,0.732364,1.35927,0.973274,0.347986,0.820974,1.68144,1.20396,2.13316
84,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,0,1,1,0,-58.4068,0.633459,52.7853,1.34182,-15.4153,0.804129,49.8675,1.26765,62.406
84,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,0,1,2,0,-267.27,0.66679,238.369,1.2198,-79.9071,0.805658,245.785,1.25775,56.9317
84,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,0,1,3,0,-0.531934,0.75759,1.36118,0.887402,0.285358,0.781308,2.17099,1.41534,2.16456
85,100,0.1,0.2,100,1,500,4,3,0,0,2.5,1,0,1,0,1,1,2.58084e-31,-3.14637e-16,1,1,2.58084e-31,-3.14637e-16,12.0466
85,100,0.1,0.2,100,1,500,4,3,0,0,2.5,1,0,2,0,1,1,3.94816e-31,4.14113e-16,1,1,3.94816e-31,4.14113e-16,11.2143
85,100,0.1,0.2,100,1,500,4,3,0,0,2.5,1,0,3,0,1,1,1.42615e-24,1.09335e-15,1,1,1.42615e-24,1.09335e-15,1.29534
86,100,0.1,0.2,100,1,500,4,3,0,0,2.5,1,1,1,0,1,1,1.88144e-31,-4.78994e-16,1,1,1.88144e-31,-4.78994e-16,10.0791
86,100,0.1,0.2,100,1,500,4,3,0,0,2.5,1,1,2,0,1,1,3.33628e-31,-1.05204e-15,1,1,3.33628e-31,-1.05204e-15,10.6169
86,100,0.1,0.2,100,1,500,4,3,0,0,2.5,1,1,3,0,1,1,4.19847e-18,-5.14432e-16,1,1,4.19847e-18,-5.14432e-16,1.00362
87,100,0.1,0.2,100,1,500,4,3,0,0,2.5,0,0,1,0,1,1,2.68094e-31,-5.14255e-16,1,1,2.68094e-31,-5.14255e-16,10.4558
87,100,0.1,0.2,100,1,500,4,3,0,0,2.5,0,0,2,0,1,1,1.04178e-30,-8.05356e-16,1,1,1.04178e-30,-8.05356e-16,7.87815
87,100,0.1,0.2,100,1,500,4,3,0,0,2.5,0,0,3,0,1,1,6.32506e-25,-4.28768e-16,1,1,6.32506e-25,-4.28768e-16,0.963823
88,100,0.1,0.2,100,1,500,4,3,0,0,2.5,0,1,1,0,1,1,6.3327e-31,2.90976e-16,1,1,6.3327e-31,2.90976e-16,7.40417
88,100,0.1,0.2,100,1,500,4,3,0,0,2.5,0,1,2,0,1,1,2.23934e-31,-7.26058e-16,1,1,2.23934e-31,-7.26058e-16,8.98911
88,100,0.1,0.2,100,1,500,4,3,0,0,2.5,0,1,3,0,1,1,1.98498e-25,2.01783e-17,1,1,1.98498e-25,2.01783e-17,0.979474
89,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,1,0,1,0,1,1,8.75485e-31,1.41023e-17,-2.35551,0.333272,12.2216,6,6.02856
89,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,1,0,2,0,1,1,2.90967e-31,-4.59661e-16,-2.35551,0.333272,12.2216,6,4.95873
89,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,1,0,3,0,-2.06718,0.696546,1.49201,0.926492,0.542851,0.885107,1.66505,1.03394,1.47376
90,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,1,1,1,0,1,1,1.62924e-31,-2.94952e-16,-3.10162,0.351729,13.1052,5.5875,5.21703
90,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,1,1,2,0,1,1,7.36748e-32,-3.52085e-16,-3.10162,0.351729,13.1052,5.5875,5.77123
90,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,1,1,3,0,-1.4275,0.683018,1.35012,0.933381,0.485062,0.868031,1.6453,1.13745,2.10019
91,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,0,0,1,0,1,1,1.33042e-31,-4.96953e-16,-1.99889,0.643184,3.74408,1.71115,5.66396
91,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,0,0,2,0,1,1,8.84294e-32,-1.21409e-15,-1.99889,0.643184,3.74408,1.71115,6.66098
91,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,0,0,3,0,-0.397887,0.803811,0.615356,0.587938,0.0889241,0.773379,1.13747,1.08679,1.58605
92,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,0,1,1,0,1,1,1.16867e-31,-8.37147e-16,-1.42287,0.626352,3.56784,1.88835,5.339
92,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,0,1,2,0,1,1,1.04919e-31,-3.82358e-16,-1.42287,0.626352,3.56784,1.88835,6.018
92,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,0,1,3,0,-0.228762,0.81069,0.621451,0.612646,0.0475703,0.726415,1.40252,1.38265,2.8482
93,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,1,0,1,0,-82.4353,-5.17525,39.3386,18.75,-10.9783,-1.2411,59.7947,28.5,4.98745
93,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,1,0,2,0,-82.4353,-5.17525,39.3386,18.75,-10.8522,-1.21751,59.1653,28.2,5.36766
93,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,1,0,3,0,-2.00441,0.708845,1.41654,0.884037,0.669357,0.919,1.65055,1.03008,1.57392
94,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,1,1,1,0,1,1,4.01001e-31,-3.73803e-16,-3.58855,0.250337,19.4825,8.8875,5.02395
94,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,1,1,2,0,-75.8176,-5.03011,41.1023,18.75,-13.0754,-1.2996,59.7628,27.2625,4.96528
94,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,1,1,3,0,-1.79866,0.686591,1.49746,0.974513,0.675261,0.924313,1.37881,0.897293,1.7096
95,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,0,0,1,0,1,1,1.00466e-31,-7.08901e-16,-0.868827,0.470883,4.55444,3.10119,4.95275
95,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,0,0,2,0,1,1,6.92807e-31,-3.93114e-17,-0.868827,0.470883,4.55444,3.10119,4.73594
95,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,0,0,3,0,-2.29508,0.724075,1.00207,0.762846,0.240656,0.759638,1.85056,1.40878,1.89158
96,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,0,1,1,0,1,1,1.15768e-31,5.50506e-18,-2.20888,0.503274,6.43403,3.03836,8.11229
96,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,0,1,2,0,1,1,1.93807e-31,-1.21256e-16,-2.20888,0.503274,6.43403,3.03836,5.50145
96,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,0,1,3,0,-1.03609,0.693987,1.1724,0.970972,0.231436,0.79135,1.54103,1.27626,1.90487
97,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,1,0,1,0,0.862049,0.987205,0.0745381,0.0384406,0.862049,0.987205,0.0745381,0.0384406,8.15307
97,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,1,0,2,0,0.879201,0.989273,0.0652702,0.0322289,0.879201,0.989273,0.0652702,0.0322289,7.72963
97,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,1,0,3,0,0.903302,0.990565,0.0522481,0.0283457,0.903302,0.990565,0.0522481,0.0283457,1.22063
98,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,1,1,1,0,0.854007,0.987664,0.0848987,0.0362665,0.854007,0.987664,0.0848987,0.0362665,7.19758
98,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,1,1,2,0,0.874548,0.989298,0.0729532,0.0314612,0.874548,0.989298,0.0729532,0.0314612,7.24522
98,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,1,1,3,0,0.881122,0.989666,0.0691303,0.0303805,0.881122,0.989666,0.0691303,0.0303805,1.04147
99,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,0,0,1,0,0.82241,0.986277,0.0897358,0.0396292,0.82241,0.986277,0.0897358,0.0396292,7.14412
99,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,0,0,2,0,0.744745,0.984937,0.12898,0.0434996,0.744745,0.984937,0.12898,0.0434996,7.66785
99,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,0,0,3,0,0.852984,0.987965,0.0742869,0.0347533,0.852984,0.987965,0.0742869,0.0347533,0.989532
100,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,0,1,1,0,0.86393,0.987681,0.0564767,0.0369351,0.86393,0.987681,0.0564767,0.0369351,6.8764
100,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,0,1,2,0,0.878086,0.989436,0.0506012,0.0316717,0.878086,0.989436,0.0506012,0.0316717,7.53829
